Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/03/10,WEST BENGAL,HUGLI,0.01,393.36,0.07,24.55316881
2020/03/10,WEST BENGAL,UTTAR DINAJPUR,0,321.98,0,19.57433482
2020/03/10,WEST BENGAL,MALDAH,0.01,386.88,0.08,21.10322928
2020/03/10,WEST BENGAL,PURULIYA,0,763.48,0,24.00908937
2020/03/10,WEST BENGAL,DAKSHIN DINAJPUR,0,202.06,0,18.2858841
2020/03/10,WEST BENGAL,DARJILING,0.09,396.78,0.56,24.34346146
2020/03/10,WEST BENGAL,JALPAIGURI,0,605.84,0,19.07688436
2020/03/10,WEST BENGAL,NORTH 24 PARGANAS,0.04,322.09,0.4,10.89207786
2020/03/10,WEST BENGAL,NADIA,0,385.47,0,19.31177706
2020/03/10,WEST BENGAL,KOCH BIHAR,0,255.74,0,14.71594323
2020/03/10,WEST BENGAL,SOUTH 24 PARGANAS,0.03,483.59,0.3,17.01376501
2020/03/10,WEST BENGAL,BARDDHAMAN,0.02,817.93,0.12,22.8572374
2020/03/09,WEST BENGAL,BIRBHUM,0,553.67,0,23.91312687
2020/03/09,WEST BENGAL,MURSHIDABAD,0.02,701.14,0.1,25.79378172
2020/03/09,WEST BENGAL,KOLKATA,0.82,2.17,7.8,4.662152317
2020/03/09,WEST BENGAL,HAORA,0.39,134.5,4.05,18.23773315
2020/03/09,WEST BENGAL,PASHCHIM MEDINIPUR,0,999.84,0.02,20.92094183
2020/03/09,WEST BENGAL,PURBA MEDINIPUR,0,580.18,0.05,28.12993828
2020/03/09,WEST BENGAL,BANKURA,0.01,736.12,0.05,20.79630571
2020/03/09,WEST BENGAL,HUGLI,0.01,396.1,0.08,24.72437697
2020/03/09,WEST BENGAL,UTTAR DINAJPUR,0,327.19,0,19.89081468
2020/03/09,WEST BENGAL,MALDAH,0.01,393.04,0.09,21.43942378
2020/03/09,WEST BENGAL,PURULIYA,0,789.19,0.04,24.81773571
2020/03/09,WEST BENGAL,DAKSHIN DINAJPUR,0,204.65,0,18.52078323
2020/03/09,WEST BENGAL,DARJILING,0.11,404.95,0.68,24.84439089
2020/03/09,WEST BENGAL,JALPAIGURI,0,612.89,0,19.29894839
2020/03/09,WEST BENGAL,NORTH 24 PARGANAS,0.04,325.3,0.42,11.00084939
2020/03/09,WEST BENGAL,NADIA,0,391.23,0,19.60043347
2020/03/09,WEST BENGAL,KOCH BIHAR,0,256.93,0,14.78407673
2020/03/09,WEST BENGAL,SOUTH 24 PARGANAS,0.03,492.17,0.3,17.31568845
2020/03/09,WEST BENGAL,BARDDHAMAN,0.02,827.04,0.12,23.11182416
2020/03/08,WEST BENGAL,BIRBHUM,0,557.79,0,24.09131215
2020/03/08,WEST BENGAL,MURSHIDABAD,0.02,714.58,0.11,26.28834013
2020/03/08,WEST BENGAL,KOLKATA,0.82,2.28,7.8,4.896295856
2020/03/08,WEST BENGAL,HAORA,0.42,137.57,4.45,18.65446433
2020/03/08,WEST BENGAL,PASHCHIM MEDINIPUR,0.01,1018.02,0.06,21.30139228
2020/03/08,WEST BENGAL,PURBA MEDINIPUR,0,587.83,0.05,28.50094164
2020/03/08,WEST BENGAL,BANKURA,0.02,755.43,0.18,21.34163029
2020/03/08,WEST BENGAL,HUGLI,0.01,400.63,0.09,25.00697923
2020/03/08,WEST BENGAL,UTTAR DINAJPUR,0,335.53,0,20.39812277
2020/03/08,WEST BENGAL,MALDAH,0.02,403.32,0.09,22.00019514
2020/03/08,WEST BENGAL,PURULIYA,0.08,838.87,0.64,26.3799289
2020/03/08,WEST BENGAL,DAKSHIN DINAJPUR,0,208.9,0,18.90535736
2020/03/08,WEST BENGAL,DARJILING,0.14,417.95,0.87,25.64218716
2020/03/08,WEST BENGAL,JALPAIGURI,0,628.03,0,19.77557648
2020/03/08,WEST BENGAL,NORTH 24 PARGANAS,0.04,330.73,0.45,11.1844258
2020/03/08,WEST BENGAL,NADIA,0,398.65,0.02,19.97227381
2020/03/08,WEST BENGAL,KOCH BIHAR,0,260.94,0,15.01532546
2020/03/08,WEST BENGAL,SOUTH 24 PARGANAS,0.03,503.63,0.3,17.71889441
2020/03/08,WEST BENGAL,BARDDHAMAN,0.03,839.2,0.17,23.45154524
2020/03/07,WEST BENGAL,BIRBHUM,0,557.61,0,24.08333404
2020/03/07,WEST BENGAL,MURSHIDABAD,0.02,730.65,0.12,26.87954416
2020/03/07,WEST BENGAL,KOLKATA,0.82,1.94,7.8,4.165804489
2020/03/07,WEST BENGAL,HAORA,0.14,116.94,1.49,15.85654067
2020/03/07,WEST BENGAL,PASHCHIM MEDINIPUR,0,1021.82,0,21.38087173
2020/03/07,WEST BENGAL,PURBA MEDINIPUR,0,555.1,0.01,26.9140943
2020/03/07,WEST BENGAL,BANKURA,0.01,664.16,0.05,18.76334326
2020/03/07,WEST BENGAL,HUGLI,0,389.66,0.03,24.32259727
2020/03/07,WEST BENGAL,UTTAR DINAJPUR,0,344.94,0,20.96992976
2020/03/07,WEST BENGAL,MALDAH,0.02,415.36,0.11,22.65692147
2020/03/07,WEST BENGAL,PURULIYA,0,682.19,0,21.4528488
2020/03/07,WEST BENGAL,DAKSHIN DINAJPUR,0,213.89,0,19.35642193
2020/03/07,WEST BENGAL,DARJILING,0.24,436.05,1.48,26.75241136
2020/03/07,WEST BENGAL,JALPAIGURI,0,643.84,0.01,20.27351261
2020/03/07,WEST BENGAL,NORTH 24 PARGANAS,0.05,328.22,0.48,11.09927649
2020/03/07,WEST BENGAL,NADIA,0.01,405.7,0.04,20.32544786
2020/03/07,WEST BENGAL,KOCH BIHAR,0,265.37,0,15.26973393
2020/03/07,WEST BENGAL,SOUTH 24 PARGANAS,0.03,423.33,0.31,14.89367659
2020/03/07,WEST BENGAL,BARDDHAMAN,0.02,828.66,0.15,23.15699788
2020/03/06,WEST BENGAL,BIRBHUM,0,561.32,0,24.2435505
2020/03/06,WEST BENGAL,MURSHIDABAD,0.02,726.65,0.12,26.73257454
2020/03/06,WEST BENGAL,KOLKATA,0.82,2.01,7.8,4.321932002
2020/03/06,WEST BENGAL,HAORA,0.17,118.67,1.79,16.09201997
2020/03/06,WEST BENGAL,PASHCHIM MEDINIPUR,0,1033.76,0.01,21.63080322
2020/03/06,WEST BENGAL,PURBA MEDINIPUR,0,560.23,0.02,27.16263169
2020/03/06,WEST BENGAL,BANKURA,0.01,665.64,0.05,18.80494163
2020/03/06,WEST BENGAL,HUGLI,0,393.34,0.04,24.55192154
2020/03/06,WEST BENGAL,UTTAR DINAJPUR,0,353.6,0,21.49631026
2020/03/06,WEST BENGAL,MALDAH,0.06,430.02,0.41,23.45671291
2020/03/06,WEST BENGAL,PURULIYA,0,672.94,0,21.16187632
2020/03/06,WEST BENGAL,DAKSHIN DINAJPUR,0.01,219.07,0.05,19.82565576
2020/03/06,WEST BENGAL,DARJILING,0.16,412.23,1.01,25.29133254
2020/03/06,WEST BENGAL,JALPAIGURI,0,581.01,0,18.29512478
2020/03/06,WEST BENGAL,NORTH 24 PARGANAS,0.05,331.57,0.5,11.21268557
2020/03/06,WEST BENGAL,NADIA,0.01,406.39,0.05,20.36012076
2020/03/06,WEST BENGAL,KOCH BIHAR,0,246.36,0,14.17634746
2020/03/06,WEST BENGAL,SOUTH 24 PARGANAS,0.03,428.08,0.31,15.06079383
2020/03/06,WEST BENGAL,BARDDHAMAN,0.08,840.12,0.45,23.47748346
2020/03/05,WEST BENGAL,BIRBHUM,0,538.56,0,23.26077186
2020/03/05,WEST BENGAL,MURSHIDABAD,0.02,740.53,0.13,27.24298408
2020/03/05,WEST BENGAL,KOLKATA,0.82,2.1,7.8,4.508734015
2020/03/05,WEST BENGAL,HAORA,0.2,120.53,2.1,16.3434147
2020/03/05,WEST BENGAL,PASHCHIM MEDINIPUR,0,1042.06,0.02,21.80446834
2020/03/05,WEST BENGAL,PURBA MEDINIPUR,0,566.44,0.02,27.46367682
2020/03/05,WEST BENGAL,BANKURA,0.01,642.43,0.05,18.1492463
2020/03/05,WEST BENGAL,HUGLI,0,397.68,0.05,24.82307161
2020/03/05,WEST BENGAL,UTTAR DINAJPUR,0,352.56,0,21.43309941
2020/03/05,WEST BENGAL,MALDAH,0.02,384.04,0.1,20.94835998
2020/03/05,WEST BENGAL,PURULIYA,0,631.12,0,19.84662899
2020/03/05,WEST BENGAL,DAKSHIN DINAJPUR,0,173.63,0,15.71311014
2020/03/05,WEST BENGAL,DARJILING,0.2,409.81,1.24,25.1429445
2020/03/05,WEST BENGAL,JALPAIGURI,0,590.3,0.01,18.5875685
2020/03/05,WEST BENGAL,NORTH 24 PARGANAS,0.05,335.95,0.53,11.36096605
2020/03/05,WEST BENGAL,NADIA,0.01,416.56,0.1,20.86941721
2020/03/05,WEST BENGAL,KOCH BIHAR,0,249.68,0,14.36740141
2020/03/05,WEST BENGAL,SOUTH 24 PARGANAS,0.03,433.59,0.31,15.2548119
2020/03/05,WEST BENGAL,BARDDHAMAN,0.02,798.78,0.13,22.32222318
2020/03/04,WEST BENGAL,BIRBHUM,0,543.23,0,23.46219605
2020/03/04,WEST BENGAL,MURSHIDABAD,0.02,762.75,0.14,28.06040188
2020/03/04,WEST BENGAL,KOLKATA,0.82,2.22,7.8,4.763273562
2020/03/04,WEST BENGAL,HAORA,0.24,122.95,2.55,16.67195838
2020/03/04,WEST BENGAL,PASHCHIM MEDINIPUR,0.03,1069.56,0.23,22.37985627
2020/03/04,WEST BENGAL,PURBA MEDINIPUR,0,572.73,0.03,27.76879854
2020/03/04,WEST BENGAL,BANKURA,0.01,657.05,0.07,18.56242898
2020/03/04,WEST BENGAL,HUGLI,0.01,403.13,0.06,25.16345044
2020/03/04,WEST BENGAL,UTTAR DINAJPUR,0,362.06,0,22.01091035
2020/03/04,WEST BENGAL,MALDAH,0.02,393.49,0.11,21.46412264
2020/03/04,WEST BENGAL,PURULIYA,0,650.58,0,20.45877771
2020/03/04,WEST BENGAL,DAKSHIN DINAJPUR,0,176.15,0,15.941337
2020/03/04,WEST BENGAL,DARJILING,0.52,427.04,3.21,26.19969564
2020/03/04,WEST BENGAL,JALPAIGURI,0.01,597.04,0.06,18.7998637
2020/03/04,WEST BENGAL,NORTH 24 PARGANAS,0.05,339.74,0.55,11.48894476
2020/03/04,WEST BENGAL,NADIA,0.05,430.59,0.34,21.57243805
2020/03/04,WEST BENGAL,KOCH BIHAR,0,253.12,0,14.56504319
2020/03/04,WEST BENGAL,SOUTH 24 PARGANAS,0.03,434.32,0.31,15.28049106
2020/03/04,WEST BENGAL,BARDDHAMAN,0.02,811.67,0.13,22.6822983
2020/03/03,WEST BENGAL,BIRBHUM,0,538.59,0,23.26202439
2020/03/03,WEST BENGAL,MURSHIDABAD,0.05,735.53,0.34,27.05896742
2020/03/03,WEST BENGAL,KOLKATA,0.82,2.32,7.8,4.987519413
2020/03/03,WEST BENGAL,HAORA,0.29,125.09,3,16.96230891
2020/03/03,WEST BENGAL,PASHCHIM MEDINIPUR,0,998.03,0,20.88302737
2020/03/03,WEST BENGAL,PURBA MEDINIPUR,0,576.22,0.03,27.93797176
2020/03/03,WEST BENGAL,BANKURA,0.01,593.82,0.06,16.77610446
2020/03/03,WEST BENGAL,HUGLI,0.01,408.57,0.07,25.50315443
2020/03/03,WEST BENGAL,UTTAR DINAJPUR,0,372.06,0,22.61892227
2020/03/03,WEST BENGAL,MALDAH,0.02,402.17,0.11,21.9376391
2020/03/03,WEST BENGAL,PURULIYA,0,405.2,0,12.74241086
2020/03/03,WEST BENGAL,DAKSHIN DINAJPUR,0,178.76,0,16.17740787
2020/03/03,WEST BENGAL,DARJILING,0.02,384.19,0.16,23.57059482
2020/03/03,WEST BENGAL,JALPAIGURI,0,601.99,0.02,18.95586409
2020/03/03,WEST BENGAL,NORTH 24 PARGANAS,0.06,345.1,0.58,11.67024308
2020/03/03,WEST BENGAL,NADIA,0.3,437.24,1.95,21.9055336
2020/03/03,WEST BENGAL,KOCH BIHAR,0,256.82,0,14.77795672
2020/03/03,WEST BENGAL,SOUTH 24 PARGANAS,0.03,437.46,0.31,15.39092467
2020/03/03,WEST BENGAL,BARDDHAMAN,0.03,788.66,0.2,22.03916677
2020/03/02,WEST BENGAL,BIRBHUM,0,614.46,0,26.5390189
2020/03/02,WEST BENGAL,MURSHIDABAD,0.04,726.3,0.23,26.71940434
2020/03/02,WEST BENGAL,KOLKATA,0.82,2.36,7.8,5.06676934
2020/03/02,WEST BENGAL,HAORA,0.33,126.9,3.46,17.20769508
2020/03/02,WEST BENGAL,PASHCHIM MEDINIPUR,0,1015.81,0,21.25517379
2020/03/02,WEST BENGAL,PURBA MEDINIPUR,0,586.91,0.04,28.45621488
2020/03/02,WEST BENGAL,BANKURA,0.01,596.32,0.06,16.84681448
2020/03/02,WEST BENGAL,HUGLI,0.01,415.07,0.09,25.90848036
2020/03/02,WEST BENGAL,UTTAR DINAJPUR,0,383.71,0,23.3267754
2020/03/02,WEST BENGAL,MALDAH,0.02,416.1,0.12,22.69749269
2020/03/02,WEST BENGAL,PURULIYA,0,406.86,0,12.7944015
2020/03/02,WEST BENGAL,DAKSHIN DINAJPUR,0,184.96,0,16.73843233
2020/03/02,WEST BENGAL,DARJILING,0,329.38,0.02,20.2081343
2020/03/02,WEST BENGAL,JALPAIGURI,0.05,584.1,0.28,18.39233007
2020/03/02,WEST BENGAL,NORTH 24 PARGANAS,0.06,351.52,0.61,11.88735557
2020/03/02,WEST BENGAL,NADIA,0.03,460.34,0.27,23.06277556
2020/03/02,WEST BENGAL,KOCH BIHAR,0,224.82,0,12.93679696
2020/03/02,WEST BENGAL,SOUTH 24 PARGANAS,0.04,438.22,0.32,15.41773843
2020/03/02,WEST BENGAL,BARDDHAMAN,0.02,807.01,0.13,22.55209052
2020/03/01,WEST BENGAL,BIRBHUM,0,543.66,0,23.48090024
2020/03/01,WEST BENGAL,MURSHIDABAD,0.03,613.76,0.17,22.5791987
2020/03/01,WEST BENGAL,KOLKATA,0.82,2.41,7.8,5.181056205
2020/03/01,WEST BENGAL,HAORA,0.34,127.07,3.54,17.23075011
2020/03/01,WEST BENGAL,PASHCHIM MEDINIPUR,0,1011.63,0,21.16766385
2020/03/01,WEST BENGAL,PURBA MEDINIPUR,0,583.81,0.04,28.30583201
2020/03/01,WEST BENGAL,BANKURA,0.01,597.8,0.06,16.8886143
2020/03/01,WEST BENGAL,HUGLI,0.01,416.52,0.09,25.99922437
2020/03/01,WEST BENGAL,UTTAR DINAJPUR,0,391.08,0,23.77499507
2020/03/01,WEST BENGAL,MALDAH,0.02,423.5,0.12,23.10094229
2020/03/01,WEST BENGAL,PURULIYA,0,407.29,0,12.8078874
2020/03/01,WEST BENGAL,DAKSHIN DINAJPUR,0,184.11,0,16.6620092
2020/03/01,WEST BENGAL,DARJILING,0,320.26,0.02,19.64836504
2020/03/01,WEST BENGAL,JALPAIGURI,0,562.82,0,17.72226778
2020/03/01,WEST BENGAL,NORTH 24 PARGANAS,0.06,353.24,0.62,11.94557877
2020/03/01,WEST BENGAL,NADIA,0,311.5,0,15.60588322
2020/03/01,WEST BENGAL,KOCH BIHAR,0,225.86,0,12.99657425
2020/03/01,WEST BENGAL,SOUTH 24 PARGANAS,0.04,442.23,0.33,15.55864272
2020/03/01,WEST BENGAL,BARDDHAMAN,0.02,716.59,0.13,20.02531432
2020/04/30,WEST BENGAL,BIRBHUM,0.51,830.83,3.48,35.88399212
2020/04/30,WEST BENGAL,MURSHIDABAD,0.14,849.58,0.93,31.25495376
2020/04/30,WEST BENGAL,KOLKATA,1.46,13.33,12.7,28.62500383
2020/04/30,WEST BENGAL,HAORA,2.69,218.48,29.06,29.62602421
2020/04/30,WEST BENGAL,PASHCHIM MEDINIPUR,2.96,1779.41,21.69,37.23301291
2020/04/30,WEST BENGAL,PURBA MEDINIPUR,0.07,796.56,0.73,38.62104788
2020/04/30,WEST BENGAL,BANKURA,1.36,1170.7,9.5,33.07368382
2020/04/30,WEST BENGAL,HUGLI,0.15,570.39,1.4,35.60364378
2020/04/30,WEST BENGAL,UTTAR DINAJPUR,0.72,494.48,4.54,30.06139147
2020/04/30,WEST BENGAL,MALDAH,0.07,447.35,0.44,24.40172488
2020/04/30,WEST BENGAL,PURULIYA,3.12,1153.88,19.75,36.28605779
2020/04/30,WEST BENGAL,DAKSHIN DINAJPUR,0.01,290.08,0.05,26.25135691
2020/04/30,WEST BENGAL,DARJILING,2.61,531.55,16.01,32.61159732
2020/04/30,WEST BENGAL,JALPAIGURI,1.66,994.08,10.46,31.30188575
2020/04/30,WEST BENGAL,NORTH 24 PARGANAS,0.26,830.32,2.44,28.07914709
2020/04/30,WEST BENGAL,NADIA,0.19,553.48,1.23,27.72913719
2020/04/30,WEST BENGAL,KOCH BIHAR,0.47,503.55,1.57,28.97525755
2020/04/30,WEST BENGAL,SOUTH 24 PARGANAS,0.48,874.81,4.56,30.77782661
2020/04/30,WEST BENGAL,BARDDHAMAN,1.68,1272.29,10.78,35.55444758
2020/04/29,WEST BENGAL,BIRBHUM,0.54,854.42,3.72,36.90263268
2020/04/29,WEST BENGAL,MURSHIDABAD,0.17,878.56,1.1,32.32095912
2020/04/29,WEST BENGAL,KOLKATA,1.88,14.36,15.72,30.84068692
2020/04/29,WEST BENGAL,HAORA,2.85,230.09,30.74,31.20027758
2020/04/29,WEST BENGAL,PASHCHIM MEDINIPUR,3.42,1861.24,25.06,38.94525584
2020/04/29,WEST BENGAL,PURBA MEDINIPUR,0.09,816.37,0.9,39.58154545
2020/04/29,WEST BENGAL,BANKURA,1.69,1222.77,11.88,34.544677
2020/04/29,WEST BENGAL,HUGLI,0.18,594.35,1.73,37.0989848
2020/04/29,WEST BENGAL,UTTAR DINAJPUR,1.41,527.9,8.95,32.09263826
2020/04/29,WEST BENGAL,MALDAH,0.1,464.59,0.67,25.34238939
2020/04/29,WEST BENGAL,PURULIYA,3.79,1216.9,24.29,38.26765116
2020/04/29,WEST BENGAL,DAKSHIN DINAJPUR,0.11,304.06,0.76,27.51693677
2020/04/29,WEST BENGAL,DARJILING,1.42,484.91,8.69,29.75043678
2020/04/29,WEST BENGAL,JALPAIGURI,1.39,976.6,8.72,30.75148831
2020/04/29,WEST BENGAL,NORTH 24 PARGANAS,0.27,832.54,2.52,28.15418401
2020/04/29,WEST BENGAL,NADIA,0.24,575.03,1.56,28.8086801
2020/04/29,WEST BENGAL,KOCH BIHAR,0.74,540.19,2.83,31.08348871
2020/04/29,WEST BENGAL,SOUTH 24 PARGANAS,0.51,882.25,4.79,31.0395989
2020/04/29,WEST BENGAL,BARDDHAMAN,1.83,1320.37,11.76,36.89792683
2020/04/28,WEST BENGAL,BIRBHUM,0.64,893.61,4.4,38.59549974
2020/04/28,WEST BENGAL,MURSHIDABAD,0.22,912.59,1.41,33.57293857
2020/04/28,WEST BENGAL,KOLKATA,2.39,15.5,19.42,33.27701032
2020/04/28,WEST BENGAL,HAORA,3.11,254.71,33.56,34.53768652
2020/04/28,WEST BENGAL,PASHCHIM MEDINIPUR,3.58,1919.75,26.33,40.16956215
2020/04/28,WEST BENGAL,PURBA MEDINIPUR,0.14,856.41,1.43,41.52303685
2020/04/28,WEST BENGAL,BANKURA,2.13,1282.8,14.95,36.24055765
2020/04/28,WEST BENGAL,HUGLI,0.28,645.08,2.71,40.26559925
2020/04/28,WEST BENGAL,UTTAR DINAJPUR,4.35,643.52,27.96,39.12159853
2020/04/28,WEST BENGAL,MALDAH,0.22,487.53,1.56,26.59373685
2020/04/28,WEST BENGAL,PURULIYA,4.35,1269.36,27.81,39.91732937
2020/04/28,WEST BENGAL,DAKSHIN DINAJPUR,0.74,327.69,4.89,29.65550717
2020/04/28,WEST BENGAL,DARJILING,2.47,528.55,15.15,32.42797656
2020/04/28,WEST BENGAL,JALPAIGURI,2.15,1031.65,13.54,32.48503747
2020/04/28,WEST BENGAL,NORTH 24 PARGANAS,0.32,869.03,2.92,29.38814774
2020/04/28,WEST BENGAL,NADIA,0.34,601.16,2.21,30.1175784
2020/04/28,WEST BENGAL,KOCH BIHAR,0.71,535.83,3.03,30.83277472
2020/04/28,WEST BENGAL,SOUTH 24 PARGANAS,0.56,913.35,5.24,32.13399387
2020/04/28,WEST BENGAL,BARDDHAMAN,2.12,1390.73,13.71,38.86439378
2020/04/27,WEST BENGAL,BIRBHUM,0.48,881.55,3.33,38.07451968
2020/04/27,WEST BENGAL,MURSHIDABAD,0.29,931.46,1.88,34.26728827
2020/04/27,WEST BENGAL,KOLKATA,1.96,14.34,16.29,30.78091964
2020/04/27,WEST BENGAL,HAORA,2.24,212.96,23.85,28.87739868
2020/04/27,WEST BENGAL,PASHCHIM MEDINIPUR,2.99,1799.59,21.85,37.65529614
2020/04/27,WEST BENGAL,PURBA MEDINIPUR,0.07,829.74,0.71,40.23000803
2020/04/27,WEST BENGAL,BANKURA,2.32,1322.28,16.33,37.35592699
2020/04/27,WEST BENGAL,HUGLI,0.09,588.45,0.86,36.73077425
2020/04/27,WEST BENGAL,UTTAR DINAJPUR,0.07,454.17,0.48,27.61029196
2020/04/27,WEST BENGAL,MALDAH,0.08,481.8,0.5,26.28121688
2020/04/27,WEST BENGAL,PURULIYA,4.7,1312.12,30.28,41.26218526
2020/04/27,WEST BENGAL,DAKSHIN DINAJPUR,0.01,292.62,0.09,26.48166229
2020/04/27,WEST BENGAL,DARJILING,1.71,509.67,10.44,31.26906142
2020/04/27,WEST BENGAL,JALPAIGURI,2.03,1054.72,12.8,33.21164263
2020/04/27,WEST BENGAL,NORTH 24 PARGANAS,0.29,880.46,2.71,29.77465888
2020/04/27,WEST BENGAL,NADIA,0.35,609.22,2.29,30.52160086
2020/04/27,WEST BENGAL,KOCH BIHAR,0.46,521.67,1.62,30.01816639
2020/04/27,WEST BENGAL,SOUTH 24 PARGANAS,0.57,927.45,5.37,32.62996052
2020/04/27,WEST BENGAL,BARDDHAMAN,1.96,1436.42,12.61,40.14106873
2020/04/26,WEST BENGAL,BIRBHUM,0.53,912.73,3.61,39.42107885
2020/04/26,WEST BENGAL,MURSHIDABAD,0.38,970.29,2.49,35.69554916
2020/04/26,WEST BENGAL,KOLKATA,2.22,15.02,18.2,32.25478469
2020/04/26,WEST BENGAL,HAORA,2.37,216.92,25.16,29.41397099
2020/04/26,WEST BENGAL,PASHCHIM MEDINIPUR,2.47,1716.13,18.05,35.90887495
2020/04/26,WEST BENGAL,PURBA MEDINIPUR,0.11,838.47,1.09,40.65288913
2020/04/26,WEST BENGAL,BANKURA,1.55,1214.84,10.83,34.32056302
2020/04/26,WEST BENGAL,HUGLI,0.11,578.34,1.05,36.09995472
2020/04/26,WEST BENGAL,UTTAR DINAJPUR,0.08,457.66,0.52,27.82273904
2020/04/26,WEST BENGAL,MALDAH,0.08,500.81,0.53,27.31822142
2020/04/26,WEST BENGAL,PURULIYA,3.59,1196.06,22.61,37.61235216
2020/04/26,WEST BENGAL,DAKSHIN DINAJPUR,0.08,304.81,0.53,27.58472266
2020/04/26,WEST BENGAL,DARJILING,0.64,433.64,3.94,26.60487969
2020/04/26,WEST BENGAL,JALPAIGURI,0.47,873.04,2.96,27.49066799
2020/04/26,WEST BENGAL,NORTH 24 PARGANAS,0.31,920.07,2.86,31.11396622
2020/04/26,WEST BENGAL,NADIA,0.47,633.34,3.07,31.72995037
2020/04/26,WEST BENGAL,KOCH BIHAR,0.48,514.47,1.7,29.60400771
2020/04/26,WEST BENGAL,SOUTH 24 PARGANAS,0.64,957.65,5.94,33.69230628
2020/04/26,WEST BENGAL,BARDDHAMAN,2.05,1390.55,12.95,38.85918602
2020/04/25,WEST BENGAL,BIRBHUM,0.51,937.48,3.5,40.49039763
2020/04/25,WEST BENGAL,MURSHIDABAD,0.39,975.65,2.54,35.89290299
2020/04/25,WEST BENGAL,KOLKATA,2.77,16.07,22.26,34.50979106
2020/04/25,WEST BENGAL,HAORA,2.61,228.09,27.84,30.92811021
2020/04/25,WEST BENGAL,PASHCHIM MEDINIPUR,2.85,1792.62,20.77,37.50947373
2020/04/25,WEST BENGAL,PURBA MEDINIPUR,0.17,891.82,1.73,43.23968574
2020/04/25,WEST BENGAL,BANKURA,2.01,1281.13,14.35,36.19327412
2020/04/25,WEST BENGAL,HUGLI,0.14,601.29,1.34,37.53257302
2020/04/25,WEST BENGAL,UTTAR DINAJPUR,0.09,467.62,0.64,28.42844128
2020/04/25,WEST BENGAL,MALDAH,0.09,503.13,0.53,27.44476839
2020/04/25,WEST BENGAL,PURULIYA,3.52,1206.47,22.51,37.93965622
2020/04/25,WEST BENGAL,DAKSHIN DINAJPUR,0,295.43,0.03,26.73630853
2020/04/25,WEST BENGAL,DARJILING,0.78,448.72,4.82,27.52990678
2020/04/25,WEST BENGAL,JALPAIGURI,0.65,915.42,4.09,28.82506695
2020/04/25,WEST BENGAL,NORTH 24 PARGANAS,0.35,965.88,3.15,32.66322645
2020/04/25,WEST BENGAL,NADIA,0.71,668.53,4.65,33.49281525
2020/04/25,WEST BENGAL,KOCH BIHAR,1.41,574.75,6.64,33.07228835
2020/04/25,WEST BENGAL,SOUTH 24 PARGANAS,0.85,1006.98,7.86,35.42781931
2020/04/25,WEST BENGAL,BARDDHAMAN,2.04,1453.98,13.2,40.63178326
2020/04/24,WEST BENGAL,BIRBHUM,0.45,934.24,3.06,40.35040412
2020/04/24,WEST BENGAL,MURSHIDABAD,0.46,990.62,3,36.44361354
2020/04/24,WEST BENGAL,KOLKATA,4.13,17.56,33.15,37.71378431
2020/04/24,WEST BENGAL,HAORA,3.02,242.29,32.36,32.85370662
2020/04/24,WEST BENGAL,PASHCHIM MEDINIPUR,2.96,1828.79,21.67,38.26629502
2020/04/24,WEST BENGAL,PURBA MEDINIPUR,0.18,893.15,1.83,43.30431363
2020/04/24,WEST BENGAL,BANKURA,1.47,1261.13,10.14,35.62833986
2020/04/24,WEST BENGAL,HUGLI,0.18,610.58,1.77,38.11256322
2020/04/24,WEST BENGAL,UTTAR DINAJPUR,0.24,487.77,1.58,29.65314076
2020/04/24,WEST BENGAL,MALDAH,0.1,524.78,0.65,28.62569366
2020/04/24,WEST BENGAL,PURULIYA,3,1149.61,18.86,36.15167273
2020/04/24,WEST BENGAL,DAKSHIN DINAJPUR,0,309.19,0.05,27.98111883
2020/04/24,WEST BENGAL,DARJILING,0.96,457.52,5.85,28.0698411
2020/04/24,WEST BENGAL,JALPAIGURI,0.92,965.31,5.8,30.3962507
2020/04/24,WEST BENGAL,NORTH 24 PARGANAS,0.52,1039.65,4.43,35.15788604
2020/04/24,WEST BENGAL,NADIA,0.61,659.22,3.97,33.02670395
2020/04/24,WEST BENGAL,KOCH BIHAR,0.33,535.6,1.17,30.81969356
2020/04/24,WEST BENGAL,SOUTH 24 PARGANAS,1.37,1078.65,12.55,37.94946996
2020/04/24,WEST BENGAL,BARDDHAMAN,2.02,1453.75,12.86,40.62528977
2020/04/23,WEST BENGAL,BIRBHUM,0.28,894.44,1.81,38.63130009
2020/04/23,WEST BENGAL,MURSHIDABAD,0.68,1056.03,4.39,38.85002911
2020/04/23,WEST BENGAL,KOLKATA,5.47,19.08,44.48,40.95856883
2020/04/23,WEST BENGAL,HAORA,4,283.71,42.67,38.47088995
2020/04/23,WEST BENGAL,PASHCHIM MEDINIPUR,3.75,1953.2,27.7,40.86948913
2020/04/23,WEST BENGAL,PURBA MEDINIPUR,0.23,930.76,2.28,45.12777242
2020/04/23,WEST BENGAL,BANKURA,1.29,1232.5,9.25,34.81944839
2020/04/23,WEST BENGAL,HUGLI,0.32,671.54,3.1,41.91733606
2020/04/23,WEST BENGAL,UTTAR DINAJPUR,0.82,523.36,5.29,31.81682715
