Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/08/24,WEST BENGAL,NORTH 24 PARGANAS,3.3,-,25.73,40.94794037
2018/08/24,WEST BENGAL,NADIA,8.15,-,57.28,42.533841
2018/08/24,WEST BENGAL,KOCH BIHAR,15.16,-,80.27,38.6031222
2018/08/24,WEST BENGAL,SOUTH 24 PARGANAS,4.03,-,36.89,41.06145006
2018/08/24,WEST BENGAL,BARDDHAMAN,4.35,-,30.58,44.25198013
2018/08/23,WEST BENGAL,BIRBHUM,1.79,-,14.75,44.00289375
2018/08/23,WEST BENGAL,MURSHIDABAD,3.72,-,26.11,42.8783977
2018/08/23,WEST BENGAL,KOLKATA,8.54,-,67.51,39.16069863
2018/08/23,WEST BENGAL,HAORA,6.24,-,67.85,41.91911997
2018/08/23,WEST BENGAL,PASHCHIM MEDINIPUR,7.67,-,56.9,42.17296038
2018/08/23,WEST BENGAL,PURBA MEDINIPUR,1.62,-,15.13,44.15815245
2018/08/23,WEST BENGAL,BANKURA,7.99,-,58.11,41.8103036
2018/08/23,WEST BENGAL,HUGLI,1.62,-,17.44,44.18805955
2018/08/23,WEST BENGAL,UTTAR DINAJPUR,11.26,-,72.88,41.3694223
2018/08/23,WEST BENGAL,MALDAH,7.85,-,53.63,39.10109383
2018/08/23,WEST BENGAL,PURULIYA,9.35,-,60.73,39.79507183
2018/08/23,WEST BENGAL,DAKSHIN DINAJPUR,9.35,-,61.89,39.94442111
2018/08/23,WEST BENGAL,DARJILING,9.17,-,56.27,34.44270449
2018/08/23,WEST BENGAL,JALPAIGURI,13.43,-,84.73,40.16213738
2018/08/23,WEST BENGAL,NORTH 24 PARGANAS,3.26,-,25.43,40.4277079
2018/08/23,WEST BENGAL,NADIA,8.06,-,56.62,42.1886902
2018/08/23,WEST BENGAL,KOCH BIHAR,13.58,-,71.54,34.24201544
2018/08/23,WEST BENGAL,SOUTH 24 PARGANAS,3.95,-,36.18,40.3852526
2018/08/23,WEST BENGAL,BARDDHAMAN,4.25,-,29.96,43.80754401
2018/08/22,WEST BENGAL,BIRBHUM,1.8,-,14.83,43.90730495
2018/08/22,WEST BENGAL,MURSHIDABAD,3.69,-,25.88,42.58600094
2018/08/22,WEST BENGAL,KOLKATA,9.23,-,73.21,40.56567999
2018/08/22,WEST BENGAL,HAORA,6.27,-,68.1,42.05010299
2018/08/22,WEST BENGAL,PASHCHIM MEDINIPUR,7.81,-,57.99,42.6183415
2018/08/22,WEST BENGAL,PURBA MEDINIPUR,1.6,-,14.97,44.06300568
2018/08/22,WEST BENGAL,BANKURA,8.05,-,58.48,41.94479675
2018/08/22,WEST BENGAL,HUGLI,1.63,-,17.47,44.33601644
2018/08/22,WEST BENGAL,UTTAR DINAJPUR,11.02,-,71.24,40.69355303
2018/08/22,WEST BENGAL,MALDAH,7.56,-,51.69,38.54680643
2018/08/22,WEST BENGAL,PURULIYA,9.76,-,63.43,40.90569309
2018/08/22,WEST BENGAL,DAKSHIN DINAJPUR,8.55,-,56.65,38.30892622
2018/08/22,WEST BENGAL,DARJILING,10.72,-,65.74,37.04069953
2018/08/22,WEST BENGAL,JALPAIGURI,13.51,-,85.26,40.36403586
2018/08/22,WEST BENGAL,NORTH 24 PARGANAS,3.25,-,25.42,40.03479695
2018/08/22,WEST BENGAL,NADIA,7.95,-,55.9,41.83079459
2018/08/22,WEST BENGAL,KOCH BIHAR,13.81,-,72.87,35.0143455
2018/08/22,WEST BENGAL,SOUTH 24 PARGANAS,3.95,-,36.18,40.34978621
2018/08/22,WEST BENGAL,BARDDHAMAN,4.27,-,30.05,43.48350896
2018/08/21,WEST BENGAL,BIRBHUM,1.71,-,14.15,42.58639777
2018/08/21,WEST BENGAL,MURSHIDABAD,3.4,-,23.91,40.71535632
2018/08/21,WEST BENGAL,KOLKATA,9.29,-,73.67,40.68363484
2018/08/21,WEST BENGAL,HAORA,6.28,-,68.18,42.13000841
2018/08/21,WEST BENGAL,PASHCHIM MEDINIPUR,7.75,-,57.46,42.41656511
2018/08/21,WEST BENGAL,PURBA MEDINIPUR,1.64,-,15.36,44.45210171
2018/08/21,WEST BENGAL,BANKURA,7.7,-,56.05,40.88714988
2018/08/21,WEST BENGAL,HUGLI,1.63,-,17.47,44.21224238
2018/08/21,WEST BENGAL,UTTAR DINAJPUR,10.09,-,65.19,38.14606574
2018/08/21,WEST BENGAL,MALDAH,7.81,-,53.28,39.3393405
2018/08/21,WEST BENGAL,PURULIYA,9.33,-,60.8,39.75686916
2018/08/21,WEST BENGAL,DAKSHIN DINAJPUR,8.91,-,59.02,39.0551169
2018/08/21,WEST BENGAL,DARJILING,7.28,-,44.84,32.79974648
2018/08/21,WEST BENGAL,JALPAIGURI,12.46,-,78.61,38.1297133
2018/08/21,WEST BENGAL,NORTH 24 PARGANAS,3.27,-,25.58,40.463728
2018/08/21,WEST BENGAL,NADIA,7.66,-,53.91,40.48413618
2018/08/21,WEST BENGAL,KOCH BIHAR,12.57,-,65.77,31.31112583
2018/08/21,WEST BENGAL,SOUTH 24 PARGANAS,4,-,36.61,40.78898807
2018/08/21,WEST BENGAL,BARDDHAMAN,4.02,-,28.33,42.3289073
2018/08/20,WEST BENGAL,BIRBHUM,1.81,-,14.95,44.30542674
2018/08/20,WEST BENGAL,MURSHIDABAD,3.67,-,25.75,42.57572427
2018/08/20,WEST BENGAL,KOLKATA,9.34,-,74.04,40.78926411
2018/08/20,WEST BENGAL,HAORA,6.29,-,68.24,42.21570861
2018/08/20,WEST BENGAL,PASHCHIM MEDINIPUR,7.94,-,58.88,42.94773319
2018/08/20,WEST BENGAL,PURBA MEDINIPUR,1.64,-,15.4,44.55909952
2018/08/20,WEST BENGAL,BANKURA,8.14,-,59.13,42.22950031
2018/08/20,WEST BENGAL,HUGLI,1.64,-,17.52,44.50467196
2018/08/20,WEST BENGAL,UTTAR DINAJPUR,9.37,-,60.69,36.72819197
2018/08/20,WEST BENGAL,MALDAH,8.54,-,58.25,41.31643156
2018/08/20,WEST BENGAL,PURULIYA,10.1,-,65.9,41.9160998
2018/08/20,WEST BENGAL,DAKSHIN DINAJPUR,9.78,-,64.81,40.84571209
2018/08/20,WEST BENGAL,DARJILING,7.01,-,43.12,31.84589589
2018/08/20,WEST BENGAL,JALPAIGURI,12.3,-,77.56,37.75990317
2018/08/20,WEST BENGAL,NORTH 24 PARGANAS,3.29,-,25.7,40.82415624
2018/08/20,WEST BENGAL,NADIA,8.1,-,56.89,42.23603946
2018/08/20,WEST BENGAL,KOCH BIHAR,12.82,-,67.1,32.30246723
2018/08/20,WEST BENGAL,SOUTH 24 PARGANAS,4.01,-,36.74,40.9780542
2018/08/20,WEST BENGAL,BARDDHAMAN,4.31,-,30.35,44.06789887
2018/08/19,WEST BENGAL,BIRBHUM,1.81,-,14.9,44.16519962
2018/08/19,WEST BENGAL,MURSHIDABAD,3.27,-,23.04,40.29920481
2018/08/19,WEST BENGAL,KOLKATA,9.4,-,74.61,40.94016378
2018/08/19,WEST BENGAL,HAORA,6.27,-,68.11,42.05158543
2018/08/19,WEST BENGAL,PASHCHIM MEDINIPUR,7.92,-,58.74,42.92028943
2018/08/19,WEST BENGAL,PURBA MEDINIPUR,1.65,-,15.48,44.73655894
2018/08/19,WEST BENGAL,BANKURA,8.11,-,58.88,42.14525788
2018/08/19,WEST BENGAL,HUGLI,1.63,-,17.46,44.3696574
2018/08/19,WEST BENGAL,UTTAR DINAJPUR,8.09,-,52.32,33.61919804
2018/08/19,WEST BENGAL,MALDAH,7.67,-,52.35,39.10278465
2018/08/19,WEST BENGAL,PURULIYA,10.13,-,66.06,41.93711941
2018/08/19,WEST BENGAL,DAKSHIN DINAJPUR,8.08,-,53.54,37.37310796
2018/08/19,WEST BENGAL,DARJILING,6.24,-,38.39,30.01460263
2018/08/19,WEST BENGAL,JALPAIGURI,11.55,-,72.83,36.17825543
2018/08/19,WEST BENGAL,NORTH 24 PARGANAS,3.25,-,25.42,41.15468082
2018/08/19,WEST BENGAL,NADIA,7.93,-,55.74,41.47236668
2018/08/19,WEST BENGAL,KOCH BIHAR,13.1,-,68.46,33.22507634
2018/08/19,WEST BENGAL,SOUTH 24 PARGANAS,3.99,-,36.58,41.04320953
2018/08/19,WEST BENGAL,BARDDHAMAN,4.29,-,30.16,44.06784252
2018/08/18,WEST BENGAL,BIRBHUM,1.53,-,12.9,37.57317352
2018/08/18,WEST BENGAL,MURSHIDABAD,2.56,-,18.28,30.53862049
2018/08/18,WEST BENGAL,KOLKATA,8.03,-,63.6,37.93119205
2018/08/18,WEST BENGAL,HAORA,6,-,65.8,38.64233856
2018/08/18,WEST BENGAL,PASHCHIM MEDINIPUR,6.79,-,50.32,38.83917008
2018/08/18,WEST BENGAL,PURBA MEDINIPUR,1.55,-,14.53,41.24175722
2018/08/18,WEST BENGAL,BANKURA,6.36,-,46.41,36.30651828
2018/08/18,WEST BENGAL,HUGLI,1.49,-,16.37,39.54328366
2018/08/18,WEST BENGAL,UTTAR DINAJPUR,6.92,-,44.75,30.05284492
2018/08/18,WEST BENGAL,MALDAH,5.07,-,35.08,30.51402702
2018/08/18,WEST BENGAL,PURULIYA,7.89,-,51.24,35.41566123
2018/08/18,WEST BENGAL,DAKSHIN DINAJPUR,4.87,-,32.4,28.96189865
2018/08/18,WEST BENGAL,DARJILING,6.6,-,40.58,30.76901397
2018/08/18,WEST BENGAL,JALPAIGURI,11.59,-,73.1,36.24822865
2018/08/18,WEST BENGAL,NORTH 24 PARGANAS,2.56,-,20.08,34.97724759
2018/08/18,WEST BENGAL,NADIA,5.53,-,39.63,30.09733105
2018/08/18,WEST BENGAL,KOCH BIHAR,13.06,-,68.19,33.18342403
2018/08/18,WEST BENGAL,SOUTH 24 PARGANAS,3.39,-,31.07,35.5108421
2018/08/18,WEST BENGAL,BARDDHAMAN,3.49,-,24.7,35.78884176
2018/08/17,WEST BENGAL,BIRBHUM,1.6,-,13.38,39.21087315
2018/08/17,WEST BENGAL,MURSHIDABAD,2.64,-,18.81,32.23938478
2018/08/17,WEST BENGAL,KOLKATA,9.21,-,73.05,40.52997625
2018/08/17,WEST BENGAL,HAORA,6.24,-,67.84,40.9811499
2018/08/17,WEST BENGAL,PASHCHIM MEDINIPUR,7.41,-,54.95,40.99171787
2018/08/17,WEST BENGAL,PURBA MEDINIPUR,1.59,-,14.98,42.23036995
2018/08/17,WEST BENGAL,BANKURA,7.16,-,52.1,38.97194022
2018/08/17,WEST BENGAL,HUGLI,1.57,-,16.94,41.91336882
2018/08/17,WEST BENGAL,UTTAR DINAJPUR,6.99,-,45.25,31.46744162
2018/08/17,WEST BENGAL,MALDAH,5.68,-,39.13,33.1145161
2018/08/17,WEST BENGAL,PURULIYA,8.81,-,57.42,38.21167864
2018/08/17,WEST BENGAL,DAKSHIN DINAJPUR,5.42,-,36.03,31.70518822
2018/08/17,WEST BENGAL,DARJILING,7.31,-,44.91,32.75424631
2018/08/17,WEST BENGAL,JALPAIGURI,12.46,-,78.58,38.05751898
2018/08/17,WEST BENGAL,NORTH 24 PARGANAS,2.92,-,22.75,37.23625637
2018/08/17,WEST BENGAL,NADIA,5.85,-,41.76,31.84382433
2018/08/17,WEST BENGAL,KOCH BIHAR,14.1,-,73.92,36.08923423
2018/08/17,WEST BENGAL,SOUTH 24 PARGANAS,3.77,-,34.31,37.24399127
2018/08/17,WEST BENGAL,BARDDHAMAN,3.76,-,26.46,37.73869229
2018/08/16,WEST BENGAL,BIRBHUM,1.71,-,14.18,42.00408806
2018/08/16,WEST BENGAL,MURSHIDABAD,2.81,-,19.91,34.71449702
2018/08/16,WEST BENGAL,KOLKATA,9.09,-,72.07,40.28363827
2018/08/16,WEST BENGAL,HAORA,6.26,-,68.01,41.95478043
2018/08/16,WEST BENGAL,PASHCHIM MEDINIPUR,7.84,-,58.1,42.58419034
2018/08/16,WEST BENGAL,PURBA MEDINIPUR,1.57,-,14.69,43.89344156
2018/08/16,WEST BENGAL,BANKURA,7.65,-,55.65,40.68826269
2018/08/16,WEST BENGAL,HUGLI,1.58,-,17.08,42.56385617
2018/08/16,WEST BENGAL,UTTAR DINAJPUR,7.54,-,48.8,32.90950766
2018/08/16,WEST BENGAL,MALDAH,6.48,-,44.41,35.68197285
2018/08/16,WEST BENGAL,PURULIYA,9.78,-,63.86,41.05944749
2018/08/16,WEST BENGAL,DAKSHIN DINAJPUR,6.5,-,43.15,34.01724706
2018/08/16,WEST BENGAL,DARJILING,6.58,-,40.47,30.81996241
2018/08/16,WEST BENGAL,JALPAIGURI,13.1,-,82.58,39.4654325
2018/08/16,WEST BENGAL,NORTH 24 PARGANAS,2.85,-,22.22,36.18418673
2018/08/16,WEST BENGAL,NADIA,5.95,-,42.5,33.10982738
2018/08/16,WEST BENGAL,KOCH BIHAR,15.28,-,80.59,39.15711103
2018/08/16,WEST BENGAL,SOUTH 24 PARGANAS,3.63,-,33.09,37.1445422
2018/08/16,WEST BENGAL,BARDDHAMAN,4.01,-,28.18,39.96092501
2018/08/15,WEST BENGAL,BIRBHUM,1.8,-,14.85,43.13172628
2018/08/15,WEST BENGAL,MURSHIDABAD,2.89,-,20.45,36.12210739
2018/08/15,WEST BENGAL,KOLKATA,9.34,-,74.1,40.8027939
2018/08/15,WEST BENGAL,HAORA,6.3,-,68.33,42.30099861
2018/08/15,WEST BENGAL,PASHCHIM MEDINIPUR,7.97,-,59.16,43.03311243
2018/08/15,WEST BENGAL,PURBA MEDINIPUR,1.57,-,14.7,43.84248362
2018/08/15,WEST BENGAL,BANKURA,8.22,-,59.76,42.45866306
2018/08/15,WEST BENGAL,HUGLI,1.63,-,17.49,43.72069166
2018/08/15,WEST BENGAL,UTTAR DINAJPUR,8.59,-,55.51,35.32355892
2018/08/15,WEST BENGAL,MALDAH,7.18,-,49.11,37.59952358
2018/08/15,WEST BENGAL,PURULIYA,10.24,-,66.84,42.29526103
2018/08/15,WEST BENGAL,DAKSHIN DINAJPUR,7.37,-,48.86,35.84410593
2018/08/15,WEST BENGAL,DARJILING,7.03,-,43.16,31.35032784
2018/08/15,WEST BENGAL,JALPAIGURI,12.34,-,77.83,37.88111806
2018/08/15,WEST BENGAL,NORTH 24 PARGANAS,2.95,-,22.93,37.1567968
2018/08/15,WEST BENGAL,NADIA,6.05,-,43.24,34.19960899
2018/08/15,WEST BENGAL,KOCH BIHAR,14.08,-,74.12,35.77612429
2018/08/15,WEST BENGAL,SOUTH 24 PARGANAS,3.7,-,33.69,38.20343235
2018/08/15,WEST BENGAL,BARDDHAMAN,4.24,-,29.77,41.77393938
2018/08/14,WEST BENGAL,BIRBHUM,1.73,-,14.3,41.16571709
2018/08/14,WEST BENGAL,MURSHIDABAD,2.87,-,20.34,35.57431196
2018/08/14,WEST BENGAL,KOLKATA,8.14,-,64.46,38.11344291
2018/08/14,WEST BENGAL,HAORA,6.14,-,67.01,41.6249548
2018/08/14,WEST BENGAL,PASHCHIM MEDINIPUR,7.98,-,59.23,43.06573901
2018/08/14,WEST BENGAL,PURBA MEDINIPUR,1.62,-,15.24,44.23245302
2018/08/14,WEST BENGAL,BANKURA,7.84,-,57.13,41.2065871
2018/08/14,WEST BENGAL,HUGLI,1.62,-,17.41,41.76190396
2018/08/14,WEST BENGAL,UTTAR DINAJPUR,9.2,-,59.47,36.8101781
2018/08/14,WEST BENGAL,MALDAH,6.73,-,46.16,36.41241294
2018/08/14,WEST BENGAL,PURULIYA,9.46,-,61.72,39.71714767
2018/08/14,WEST BENGAL,DAKSHIN DINAJPUR,8,-,52.99,37.15438217
2018/08/14,WEST BENGAL,DARJILING,7.46,-,45.82,32.26866547
2018/08/14,WEST BENGAL,JALPAIGURI,12.45,-,78.53,38.10524434
2018/08/14,WEST BENGAL,NORTH 24 PARGANAS,2.55,-,19.98,36.02266594
2018/08/14,WEST BENGAL,NADIA,5.78,-,41.42,32.7595839
2018/08/14,WEST BENGAL,KOCH BIHAR,14.39,-,75.82,36.63269707
2018/08/14,WEST BENGAL,SOUTH 24 PARGANAS,3.45,-,31.53,37.70981322
2018/08/14,WEST BENGAL,BARDDHAMAN,3.93,-,27.44,38.15793575
2018/08/13,WEST BENGAL,BIRBHUM,1.66,-,13.83,40.88609318
2018/08/13,WEST BENGAL,MURSHIDABAD,2.87,-,20.36,35.8045583
2018/08/13,WEST BENGAL,KOLKATA,7.64,-,60.44,37.03943352
2018/08/13,WEST BENGAL,HAORA,5.96,-,65.45,40.26399768
2018/08/13,WEST BENGAL,PASHCHIM MEDINIPUR,7.86,-,58.27,42.66339284
2018/08/13,WEST BENGAL,PURBA MEDINIPUR,1.61,-,15.15,44.02253468
2018/08/13,WEST BENGAL,BANKURA,7.77,-,56.63,41.14268267
2018/08/13,WEST BENGAL,HUGLI,1.6,-,17.23,41.14653956
2018/08/13,WEST BENGAL,UTTAR DINAJPUR,10.53,-,68.08,39.79671627
2018/08/13,WEST BENGAL,MALDAH,7.47,-,51.15,38.43742788
2018/08/13,WEST BENGAL,PURULIYA,9.1,-,59.24,38.84649987
2018/08/13,WEST BENGAL,DAKSHIN DINAJPUR,9.24,-,61.21,39.7245041
2018/08/13,WEST BENGAL,DARJILING,7.96,-,48.95,32.88356388
2018/08/13,WEST BENGAL,JALPAIGURI,13.32,-,83.99,39.89594703
2018/08/13,WEST BENGAL,NORTH 24 PARGANAS,2.54,-,19.87,36.1354473
2018/08/13,WEST BENGAL,NADIA,5.87,-,42.12,33.60965743
2018/08/13,WEST BENGAL,KOCH BIHAR,15.67,-,83,39.89327775
2018/08/13,WEST BENGAL,SOUTH 24 PARGANAS,3.19,-,29.34,37.0160683
2018/08/13,WEST BENGAL,BARDDHAMAN,3.82,-,26.88,38.88028733
2018/08/12,WEST BENGAL,BIRBHUM,1.66,-,13.79,41.05203304
2018/08/12,WEST BENGAL,MURSHIDABAD,2.92,-,20.7,36.64472068
2018/08/12,WEST BENGAL,KOLKATA,6.03,-,47.58,33.24505158
2018/08/12,WEST BENGAL,HAORA,5.74,-,63.47,38.03055818
2018/08/12,WEST BENGAL,PASHCHIM MEDINIPUR,7.79,-,57.76,41.91729762
2018/08/12,WEST BENGAL,PURBA MEDINIPUR,1.44,-,13.3,38.20337745
2018/08/12,WEST BENGAL,BANKURA,8.04,-,58.52,41.93062083
2018/08/12,WEST BENGAL,HUGLI,1.6,-,17.2,41.00996012
2018/08/12,WEST BENGAL,UTTAR DINAJPUR,11.3,-,73.09,41.4741691
2018/08/12,WEST BENGAL,MALDAH,7.92,-,54.22,39.53591032
2018/08/12,WEST BENGAL,PURULIYA,8.81,-,57.24,38.10173779
2018/08/12,WEST BENGAL,DAKSHIN DINAJPUR,9.92,-,65.71,41.1216133
2018/08/12,WEST BENGAL,DARJILING,9.32,-,57.35,35.8446439
2018/08/12,WEST BENGAL,JALPAIGURI,13.83,-,87.2,41.01100852
2018/08/12,WEST BENGAL,NORTH 24 PARGANAS,2.49,-,19.43,35.14784087
2018/08/12,WEST BENGAL,NADIA,6.03,-,43.17,34.36686122
2018/08/12,WEST BENGAL,KOCH BIHAR,16.2,-,86.09,41.28185812
2018/08/12,WEST BENGAL,SOUTH 24 PARGANAS,2.75,-,25.4,33.74100672
2018/08/12,WEST BENGAL,BARDDHAMAN,3.82,-,26.99,39.3250387
2018/08/11,WEST BENGAL,BIRBHUM,1.44,-,12.28,36.81040587
2018/08/11,WEST BENGAL,MURSHIDABAD,2.8,-,19.91,35.47458995
2018/08/11,WEST BENGAL,KOLKATA,5.88,-,46.42,32.74578149
2018/08/11,WEST BENGAL,HAORA,5.7,-,62.98,36.09895339
2018/08/11,WEST BENGAL,PASHCHIM MEDINIPUR,6.67,-,49.51,37.93797362
2018/08/11,WEST BENGAL,PURBA MEDINIPUR,1.4,-,12.93,36.66849781
2018/08/11,WEST BENGAL,BANKURA,6.78,-,49.6,37.81908143
2018/08/11,WEST BENGAL,HUGLI,1.44,-,15.92,38.22549559
2018/08/11,WEST BENGAL,UTTAR DINAJPUR,10.81,-,70.03,40.50447327
2018/08/11,WEST BENGAL,MALDAH,7.47,-,51.24,38.44510131
2018/08/11,WEST BENGAL,PURULIYA,7.84,-,51.17,35.48613124
2018/08/11,WEST BENGAL,DAKSHIN DINAJPUR,9.7,-,64.26,40.64000605
2018/08/11,WEST BENGAL,DARJILING,6.42,-,39.52,30.65880052
2018/08/11,WEST BENGAL,JALPAIGURI,12.57,-,79.2,38.45760809
2018/08/11,WEST BENGAL,NORTH 24 PARGANAS,2.23,-,17.65,33.45977492
2018/08/11,WEST BENGAL,NADIA,5.87,-,42.05,33.83945643
2018/08/11,WEST BENGAL,KOCH BIHAR,15.59,-,81.98,39.91198733
2018/08/11,WEST BENGAL,SOUTH 24 PARGANAS,2.61,-,24.11,33.17895586
2018/08/11,WEST BENGAL,BARDDHAMAN,3.37,-,24.06,36.77140249
2018/08/10,WEST BENGAL,BIRBHUM,1.42,-,12.15,35.88478727
2018/08/10,WEST BENGAL,MURSHIDABAD,2.8,-,19.93,35.1007144
2018/08/10,WEST BENGAL,KOLKATA,6.61,-,52.13,34.7822821
2018/08/10,WEST BENGAL,HAORA,5.86,-,64.42,38.18271993
2018/08/10,WEST BENGAL,PASHCHIM MEDINIPUR,6.85,-,50.83,38.81889048
2018/08/10,WEST BENGAL,PURBA MEDINIPUR,1.44,-,13.35,38.38103299
2018/08/10,WEST BENGAL,BANKURA,6.86,-,49.93,38.15898406
2018/08/10,WEST BENGAL,HUGLI,1.49,-,16.4,39.90696407
2018/08/10,WEST BENGAL,UTTAR DINAJPUR,8.3,-,53.61,34.68985741
2018/08/10,WEST BENGAL,MALDAH,5.84,-,40.22,33.57018058
2018/08/10,WEST BENGAL,PURULIYA,8.3,-,53.85,36.79264963
2018/08/10,WEST BENGAL,DAKSHIN DINAJPUR,5.37,-,35.67,31.30713104
2018/08/10,WEST BENGAL,DARJILING,6.72,-,41.37,31.16618909
2018/08/10,WEST BENGAL,JALPAIGURI,11.08,-,69.88,35.23911045
2018/08/10,WEST BENGAL,NORTH 24 PARGANAS,2.47,-,19.44,35.02862252
2018/08/10,WEST BENGAL,NADIA,6.25,-,44.58,35.11704942
2018/08/10,WEST BENGAL,KOCH BIHAR,12.99,-,68.33,32.65116677
2018/08/10,WEST BENGAL,SOUTH 24 PARGANAS,2.93,-,26.97,34.87945398
2018/08/10,WEST BENGAL,BARDDHAMAN,3.38,-,24.13,37.38416805
2018/08/09,WEST BENGAL,BIRBHUM,1.51,-,12.76,38.59942747
2018/08/09,WEST BENGAL,MURSHIDABAD,3.12,-,21.98,37.87485613
2018/08/09,WEST BENGAL,KOLKATA,7.79,-,61.53,37.503694
2018/08/09,WEST BENGAL,HAORA,6.08,-,66.46,40.35280192
2018/08/09,WEST BENGAL,PASHCHIM MEDINIPUR,7.37,-,54.72,40.78614736
2018/08/09,WEST BENGAL,PURBA MEDINIPUR,1.49,-,13.87,40.58189571
2018/08/09,WEST BENGAL,BANKURA,7.7,-,56.01,40.81030179
2018/08/09,WEST BENGAL,HUGLI,1.57,-,17.01,42.49437132
2018/08/09,WEST BENGAL,UTTAR DINAJPUR,8.91,-,57.57,36.19202432
2018/08/09,WEST BENGAL,MALDAH,6.62,-,45.4,35.92913679
2018/08/09,WEST BENGAL,PURULIYA,9.15,-,59.56,39.24005775
2018/08/09,WEST BENGAL,DAKSHIN DINAJPUR,6.29,-,41.76,33.57576492
2018/08/09,WEST BENGAL,DARJILING,6.63,-,40.78,31.5670919
2018/08/09,WEST BENGAL,JALPAIGURI,10.97,-,69.14,35.07342216
2018/08/09,WEST BENGAL,NORTH 24 PARGANAS,2.84,-,22.13,37.39528403
2018/08/09,WEST BENGAL,NADIA,6.87,-,48.68,37.65127431
2018/08/09,WEST BENGAL,KOCH BIHAR,13.42,-,70.61,34.16090396
2018/08/09,WEST BENGAL,SOUTH 24 PARGANAS,3.36,-,30.76,37.17989555
2018/08/09,WEST BENGAL,BARDDHAMAN,3.7,-,26.17,39.93204139
2018/08/08,WEST BENGAL,BIRBHUM,1.62,-,13.52,41.35303618
2018/08/08,WEST BENGAL,MURSHIDABAD,3.48,-,24.41,40.62224623
2018/08/08,WEST BENGAL,KOLKATA,8.18,-,64.7,38.33944951
2018/08/08,WEST BENGAL,HAORA,6.12,-,66.85,40.10420611
2018/08/08,WEST BENGAL,PASHCHIM MEDINIPUR,7.49,-,55.62,41.35033217
2018/08/08,WEST BENGAL,PURBA MEDINIPUR,1.55,-,14.5,42.40722542
2018/08/08,WEST BENGAL,BANKURA,8.01,-,58.17,41.86086584
2018/08/08,WEST BENGAL,HUGLI,1.6,-,17.28,43.69565682
2018/08/08,WEST BENGAL,UTTAR DINAJPUR,9.71,-,62.82,38.0801847
2018/08/08,WEST BENGAL,MALDAH,7.17,-,49.1,37.62604115
2018/08/08,WEST BENGAL,PURULIYA,9.84,-,64.27,41.22293619
2018/08/08,WEST BENGAL,DAKSHIN DINAJPUR,7.08,-,46.92,35.21900868
2018/08/08,WEST BENGAL,DARJILING,6.43,-,39.53,30.28220034
2018/08/08,WEST BENGAL,JALPAIGURI,11.33,-,71.39,35.79811206
2018/08/08,WEST BENGAL,NORTH 24 PARGANAS,2.93,-,22.94,38.58583386
2018/08/08,WEST BENGAL,NADIA,7.58,-,53.4,40.30413706
2018/08/08,WEST BENGAL,KOCH BIHAR,14.23,-,75.1,36.32228312
2018/08/08,WEST BENGAL,SOUTH 24 PARGANAS,3.59,-,32.86,38.85183124
2018/08/08,WEST BENGAL,BARDDHAMAN,4,-,28.24,42.23313556
2018/08/07,WEST BENGAL,BIRBHUM,1.77,-,14.63,43.42109373
2018/08/07,WEST BENGAL,MURSHIDABAD,3.65,-,25.55,42.31489986
2018/08/07,WEST BENGAL,KOLKATA,9.4,-,74.52,40.92411426
2018/08/07,WEST BENGAL,HAORA,6.3,-,68.33,42.28745711
2018/08/07,WEST BENGAL,PASHCHIM MEDINIPUR,7.98,-,59.21,43.08093677
2018/08/07,WEST BENGAL,PURBA MEDINIPUR,1.65,-,15.47,44.72314718
2018/08/07,WEST BENGAL,BANKURA,8.19,-,59.49,42.36049162
2018/08/07,WEST BENGAL,HUGLI,1.64,-,17.54,44.53468069
2018/08/07,WEST BENGAL,UTTAR DINAJPUR,10.96,-,70.89,40.76407475
2018/08/07,WEST BENGAL,MALDAH,7.97,-,54.5,39.74171204
2018/08/07,WEST BENGAL,PURULIYA,10.1,-,65.97,41.94785016
2018/08/07,WEST BENGAL,DAKSHIN DINAJPUR,8.35,-,55.3,37.87889765
2018/08/07,WEST BENGAL,DARJILING,7.54,-,46.28,32.758155
2018/08/07,WEST BENGAL,JALPAIGURI,12.39,-,78.08,38.07369276
2018/08/07,WEST BENGAL,NORTH 24 PARGANAS,3.28,-,25.61,40.65542985
2018/08/07,WEST BENGAL,NADIA,8.07,-,56.67,42.05313586
2018/08/07,WEST BENGAL,KOCH BIHAR,15.22,-,80.78,38.79200312
2018/08/07,WEST BENGAL,SOUTH 24 PARGANAS,4.04,-,36.99,41.11835481
2018/08/07,WEST BENGAL,BARDDHAMAN,4.28,-,30.15,44.02214596
2018/08/06,WEST BENGAL,BIRBHUM,1.85,-,15.22,44.74153098
2018/08/06,WEST BENGAL,MURSHIDABAD,3.97,-,27.75,44.10320419
2018/08/06,WEST BENGAL,KOLKATA,9.64,-,76.47,41.4454488
2018/08/06,WEST BENGAL,HAORA,6.34,-,68.66,42.67744419
2018/08/06,WEST BENGAL,PASHCHIM MEDINIPUR,8.08,-,59.96,43.4126861
2018/08/06,WEST BENGAL,PURBA MEDINIPUR,1.66,-,15.61,44.98355418
2018/08/06,WEST BENGAL,BANKURA,8.33,-,60.57,42.78161699
